Date/Time,Electricity:Facility [J](Hourly),ElectricityNet:Facility [J](Hourly),NaturalGas:Facility [J](Hourly) 
 01/01  01:00:00,7735260.012537633,7735260.012537633,0.0 
 01/01  02:00:00,7526374.310029839,7526374.310029838,0.0 
 01/01  03:00:00,8189233.095086594,8189233.095086594,0.0 
 01/01  04:00:00,9183282.366484495,9183282.366484493,0.0 
 01/01  05:00:00,8858097.930738095,8858097.930738095,0.0 
 01/01  06:00:00,8642903.943143884,8642903.943143884,0.0 
 01/01  07:00:00,11256288.906540899,11256288.906540897,0.0 
 01/01  08:00:00,9179502.609977635,6050017.417956657,0.0 
 01/01  09:00:00,6866104.648273695,-8174255.544032572,0.0 
 01/01  10:00:00,5300931.829878816,-19126908.76159443,0.0 
 01/01  11:00:00,5090010.979433537,-25371697.311030827,0.0 
 01/01  12:00:00,5758527.164424679,-26516071.58332427,0.0 
 01/01  13:00:00,5699874.650790706,-26281232.190067757,0.0 
 01/01  14:00:00,4778614.9751786105,-23751916.08845713,0.0 
 01/01  15:00:00,4732513.085743089,-17370301.767718807,0.0 
 01/01  16:00:00,4495258.596677196,-8334866.323436927,0.0 
 01/01  17:00:00,6270598.596677196,4330790.66940755,0.0 
 01/01  18:00:00,8143536.590564751,8143536.590564752,0.0 
 01/01  19:00:00,8325044.822205384,8325044.822205383,0.0 
 01/01  20:00:00,7616544.963064322,7616544.963064322,0.0 
 01/01  21:00:00,8336364.3416386675,8336364.3416386675,0.0 
 01/01  22:00:00,8023205.706329977,8023205.706329975,0.0 
 01/01  23:00:00,7766532.230132231,7766532.230132231,0.0 
 01/01  24:00:00,8397522.226004392,8397522.226004392,0.0 
 01/02  01:00:00,10347907.03094395,10347907.030943953,0.0 
 01/02  02:00:00,10902162.111638237,10902162.111638237,0.0 
 01/02  03:00:00,10722154.885461105,10722154.885461105,0.0 
 01/02  04:00:00,12156337.264412541,12156337.264412541,0.0 
 01/02  05:00:00,10720340.454096522,10720340.454096522,0.0 
 01/02  06:00:00,10462689.027219465,10462689.027219467,0.0 
 01/02  07:00:00,50658295.85955251,50658295.85955251,16454533.891684396 
 01/02  08:00:00,55227911.61649601,52104076.154206336,9224533.310978908 
 01/02  09:00:00,49860083.96959347,34832217.79588615,287049.95541413856 
 01/02  10:00:00,46116418.395927064,21780763.678783942,0.0 
 01/02  11:00:00,42091116.52733448,13609731.15154988,0.0 
 01/02  12:00:00,41681706.15760082,18116437.277827002,0.0 
 01/02  13:00:00,38932442.70630848,23102422.68596266,0.0 
 01/02  14:00:00,39768865.90109852,30208483.06870285,0.0 
 01/02  15:00:00,38004646.42313945,32402845.245585162,0.0 
 01/02  16:00:00,40167321.197840795,37590697.642228186,0.0 
 01/02  17:00:00,41717883.51656741,40961987.28359243,0.0 
 01/02  18:00:00,44940408.799096,44940408.799096,0.0 
 01/02  19:00:00,40548888.11303218,40548888.11303218,0.0 
 01/02  20:00:00,10883935.254119202,10883935.254119204,0.0 
 01/02  21:00:00,9899331.820964705,9899331.820964705,0.0 
 01/02  22:00:00,9899331.820964705,9899331.820964705,0.0 
 01/02  23:00:00,9013188.731125657,9013188.731125657,0.0 
 01/02  24:00:00,7265454.451684226,7265454.451684226,0.0 
 01/03  01:00:00,9469604.825749658,9469604.82574966,0.0 
 01/03  02:00:00,9469604.825749658,9469604.82574966,0.0 
 01/03  03:00:00,9469604.825749658,9469604.82574966,0.0 
 01/03  04:00:00,9469604.825749658,9469604.82574966,0.0 
 01/03  05:00:00,9469604.825749658,9469604.82574966,0.0 
 01/03  06:00:00,9469604.825749658,9469604.82574966,0.0 
 01/03  07:00:00,48387604.05156016,48387604.051560156,7501326.0234069275 
 01/03  08:00:00,55274870.46713424,52211793.49371266,5598199.383612507 
 01/03  09:00:00,46866866.313266754,32094088.745802905,0.0 
 01/03  10:00:00,40577919.202535845,16981161.45101924,0.0 
 01/03  11:00:00,35366295.619539574,6674086.613796854,0.0 
 01/03  12:00:00,34061188.24066304,2469219.4763343954,0.0 
 01/03  13:00:00,29929360.581509527,-1412717.8509322442,0.0 
 01/03  14:00:00,32100104.18202477,4217592.49568005,0.0 
 01/03  15:00:00,30592394.652928255,8818925.34215674,0.0 
 01/03  16:00:00,31950463.41680357,19247195.69677299,0.0 
 01/03  17:00:00,34592145.11282302,32620076.285051692,0.0 
 01/03  18:00:00,35066202.452936515,35066202.452936515,0.0 
 01/03  19:00:00,34635865.96800303,34635865.96800303,0.0 
 01/03  20:00:00,10883935.254119202,10883935.254119204,0.0 
 01/03  21:00:00,9899331.820964705,9899331.820964705,0.0 
 01/03  22:00:00,9899331.820964705,9899331.820964705,0.0 
 01/03  23:00:00,9013188.731125657,9013188.731125657,0.0 
 01/03  24:00:00,7265454.451684226,7265454.451684226,0.0 
 01/04  01:00:00,6404338.596677196,6404338.596677196,0.0 
 01/04  02:00:00,6404338.596677196,6404338.596677196,0.0 
 01/04  03:00:00,6404338.596677196,6404338.596677196,0.0 
 01/04  04:00:00,6404338.596677196,6404338.596677196,0.0 
 01/04  05:00:00,6404338.596677196,6404338.596677196,0.0 
 01/04  06:00:00,6404338.596677196,6404338.596677196,0.0 
 01/04  07:00:00,7595938.596677196,7595938.596677196,0.0 
 01/04  08:00:00,5945428.596677196,4928966.902116178,0.0 
 01/04  09:00:00,5395258.596677196,1259457.0725263138,0.0 
 01/04  10:00:00,5395258.596677196,1862320.455944892,0.0 
 01/04  11:00:00,5395258.596677196,133858.83039584427,0.0 
 01/04  12:00:00,5395258.596677196,1769570.9459766417,0.0 
 01/04  13:00:00,5395258.596677196,2073258.2454766473,0.0 
 01/04  14:00:00,5395258.596677196,2510200.3642618572,0.0 
 01/04  15:00:00,5395258.596677196,3344700.3432636745,0.0 
 01/04  16:00:00,5395258.596677196,4358587.593231782,0.0 
 01/04  17:00:00,6495598.596677196,6317936.807963868,0.0 
 01/04  18:00:00,7595938.596677196,7595938.596677196,0.0 
 01/04  19:00:00,7595938.596677196,7595938.596677196,0.0 
 01/04  20:00:00,6794038.596677196,6794038.596677196,0.0 
 01/04  21:00:00,7618897.002356331,7618897.002356331,300717.9698675334 
 01/04  22:00:00,7607715.419417276,7607715.419417276,502937.2476610309 
 01/04  23:00:00,8719559.019192312,8719559.019192312,1273596.8165255412 
 01/04  24:00:00,8901431.514324885,8901431.514324885,1410784.5890584115 
 01/05  01:00:00,9074604.427976921,9074604.427976921,2735877.506566191 
 01/05  02:00:00,9485142.007776247,9485142.00777625,2593740.0781442695 
 01/05  03:00:00,9017597.95352055,9017597.953520551,3337482.0108825658 
 01/05  04:00:00,9831610.694969468,9831610.694969468,4554502.91572537 
 01/05  05:00:00,9503199.403654292,9503199.403654292,3332346.8904064274 
 01/05  06:00:00,9017597.95352055,9017597.953520551,4174492.9663683977 
 01/05  07:00:00,11023210.694969468,11023210.694969468,6279854.418322938 
 01/05  08:00:00,9044289.403654292,8686031.34993698,4570011.87139732 
 01/05  09:00:00,9017447.059548043,6736888.767724832,5205603.393953072 
 01/05  10:00:00,9611801.876633575,1489293.77026347,6797641.624971618 
 01/05  11:00:00,8475981.704449568,-10894762.945507744,3471311.5247293008 
 01/05  12:00:00,8008517.953520551,-1393931.9675941968,3522425.305538755 
 01/05  13:00:00,8822530.694969468,-7180694.702401356,4161715.214019648 
 01/05  14:00:00,8369334.92121412,-2619941.0109803285,2374838.060594281 
 01/05  15:00:00,6963288.877710952,-13700159.648185967,1418048.3590375162 
 01/05  16:00:00,7772677.465466798,-4615680.7217003135,2901344.785164127 
 01/05  17:00:00,8896312.340587566,6947280.3711394295,2652919.546800341 
 01/05  18:00:00,9829791.780409731,9829791.780409733,3329460.260200025 
 01/05  19:00:00,11023210.694969466,11023210.694969468,7893807.984775567 
 01/05  20:00:00,10828916.834195053,10828916.834195055,7383364.011167001 
 01/05  21:00:00,10133810.93206888,10133810.932068883,6562551.250363736 
 01/05  22:00:00,11885748.506283885,11885748.506283887,11326582.054948756 
 01/05  23:00:00,11386492.666273877,11386492.66627388,8458735.389858257 
 01/05  24:00:00,10901705.07988214,10901705.079882141,8006655.509391978 
 01/06  01:00:00,14633075.86840171,14633075.868401714,10622566.812500203 
 01/06  02:00:00,14078139.78538143,14078139.785381433,7675003.747314631 
 01/06  03:00:00,13947576.210645635,13947576.210645635,6307261.9046442695 
 01/06  04:00:00,19594230.501353126,19594230.501353126,0.0 
 01/06  05:00:00,17529172.870589294,17529172.870589294,0.0 
 01/06  06:00:00,16456656.06876669,16456656.06876669,0.0 
 01/06  07:00:00,55628503.27315624,55628503.27315624,48893779.60785257 
 01/06  08:00:00,56486219.62426953,53363990.38150336,42378987.93445136 
 01/06  09:00:00,59722032.59120554,44724683.91122517,3497055.77655688 
 01/06  10:00:00,52072661.766537815,28270812.269849733,0.0 
 01/06  11:00:00,45137463.27286367,16174377.751839552,0.0 
 01/06  12:00:00,40132530.68273081,7705377.583005743,0.0 
 01/06  13:00:00,36404362.16136832,6844882.084955137,0.0 
 01/06  14:00:00,36461927.527146,6936285.3488462325,0.0 
 01/06  15:00:00,33984622.02654557,11648974.47528567,0.0 
 01/06  16:00:00,35114093.17146097,23302408.44512731,0.0 
 01/06  17:00:00,38551971.19340539,36633963.51367239,0.0 
 01/06  18:00:00,40965882.611505635,40965882.61150564,0.0 
 01/06  19:00:00,37912873.395744205,37912873.3957442,0.0 
 01/06  20:00:00,10883935.254119202,10883935.254119204,0.0 
 01/06  21:00:00,9899331.820964705,9899331.820964705,0.0 
 01/06  22:00:00,9899331.820964705,9899331.820964705,0.0 
 01/06  23:00:00,9013188.731125657,9013188.731125657,0.0 
 01/06  24:00:00,7265454.451684226,7265454.451684226,0.0 
 01/07  01:00:00,9469604.825749658,9469604.82574966,0.0 
 01/07  02:00:00,9469604.825749658,9469604.82574966,0.0 
 01/07  03:00:00,9469604.825749658,9469604.82574966,0.0 
 01/07  04:00:00,9469604.825749658,9469604.82574966,0.0 
 01/07  05:00:00,9469604.825749658,9469604.82574966,0.0 
 01/07  06:00:00,9469604.825749658,9469604.82574966,0.0 
 01/07  07:00:00,48248818.6957479,48248818.69574789,15282414.596044242 
 01/07  08:00:00,52642097.59028326,50146193.0006487,21305204.9293569 
 01/07  09:00:00,51344581.61639117,38793401.464638844,262698.77532184834 
 01/07  10:00:00,44218200.35199316,20144551.19697272,0.0 
 01/07  11:00:00,38151191.51413521,7307885.176913438,0.0 
 01/07  12:00:00,38679309.79489086,4519027.001391942,0.0 
 01/07  13:00:00,36583551.416207686,3081098.028716202,0.0 
 01/07  14:00:00,37208322.06205499,9163659.831952024,0.0 
 01/07  15:00:00,34231837.382930234,11550876.06284879,0.0 
 01/07  16:00:00,35735792.96350204,23188437.977366216,0.0 
 01/07  17:00:00,38891735.51473449,36799751.90183613,0.0 
 01/07  18:00:00,43606995.9790132,43606995.979013205,0.0 
 01/07  19:00:00,41117894.606295116,41117894.606295116,0.0 
 01/07  20:00:00,10883935.254119202,10883935.254119204,0.0 
 01/07  21:00:00,9899331.820964705,9899331.820964705,0.0 
 01/07  22:00:00,9899331.820964705,9899331.820964705,0.0 
 01/07  23:00:00,9013188.731125657,9013188.731125657,0.0 
 01/07  24:00:00,7265454.451684226,7265454.451684226,0.0 
 01/08  01:00:00,9469604.825749658,9469604.82574966,0.0 
 01/08  02:00:00,9469604.825749658,9469604.82574966,0.0 
 01/08  03:00:00,9469604.825749658,9469604.82574966,0.0 
 01/08  04:00:00,9469604.825749658,9469604.82574966,0.0 
 01/08  05:00:00,9469604.825749658,9469604.82574966,0.0 
 01/08  06:00:00,9469604.825749658,9469604.82574966,0.0 
 01/08  07:00:00,38259897.51073794,38259897.51073793,0.0 
 01/08  08:00:00,36075974.77197455,33190989.319566667,0.0 
 01/08  09:00:00,34499105.09788549,20665609.070620764,0.0 
 01/08  10:00:00,32677583.323502325,14877159.689358922,0.0 
 01/08  11:00:00,30887984.4210582,24089370.68210074,0.0 
 01/08  12:00:00,31417344.59941729,20595092.85141319,0.0 
 01/08  13:00:00,28449496.00572012,14071511.862821411,0.0 
 01/08  14:00:00,30636928.0978602,7071876.948942501,0.0 
 01/08  15:00:00,29215222.80775361,9685239.751167875,0.0 
 01/08  16:00:00,30633014.036733396,22400852.051657867,0.0 
 01/08  17:00:00,32152081.11526763,30073337.451011352,0.0 
 01/08  18:00:00,27839443.489312682,27839443.48931269,0.0 
 01/08  19:00:00,23711675.912511323,23711675.91251132,0.0 
 01/08  20:00:00,9983935.254119202,9983935.254119204,0.0 
 01/08  21:00:00,8999331.820964705,8999331.820964705,0.0 
 01/08  22:00:00,8999331.820964705,8999331.820964705,0.0 
 01/08  23:00:00,8113188.731125657,8113188.731125657,0.0 
 01/08  24:00:00,6365454.451684226,6365454.451684226,0.0 
 01/09  01:00:00,8569604.825749658,8569604.82574966,0.0 
 01/09  02:00:00,8794604.825749658,8794604.82574966,0.0 
 01/09  03:00:00,8569604.825749658,8569604.82574966,0.0 
 01/09  04:00:00,8569604.825749658,8569604.82574966,0.0 
 01/09  05:00:00,8569604.825749658,8569604.82574966,0.0 
 01/09  06:00:00,8794604.825749658,8794604.82574966,0.0 
 01/09  07:00:00,28729077.76644829,28729077.76644829,0.0 
 01/09  08:00:00,30353630.411036253,27878704.622031666,0.0 
 01/09  09:00:00,31965416.38494538,19663482.373157084,0.0 
 01/09  10:00:00,30739084.76464046,7922323.060568955,0.0 
 01/09  11:00:00,29255597.53395639,1078645.2093286512,0.0 
 01/09  12:00:00,30900105.113265883,1936559.0238656504,0.0 
 01/09  13:00:00,27439814.111195363,4067223.1700507076,0.0 
 01/09  14:00:00,31515513.220829014,4325183.266936198,0.0 
 01/09  15:00:00,30579464.932057478,8794501.889026217,0.0 
 01/09  16:00:00,31895552.395878676,18983525.105089165,0.0 
 01/09  17:00:00,32713369.913669996,29922852.63934718,0.0 
 01/09  18:00:00,24926045.295669917,24926045.295669917,0.0 
 01/09  19:00:00,20249524.64613247,20249524.646132465,0.0 
 01/09  20:00:00,9983935.254119202,9983935.254119204,0.0 
 01/09  21:00:00,8999331.820964705,8999331.820964705,0.0 
 01/09  22:00:00,8999331.820964705,8999331.820964705,0.0 
 01/09  23:00:00,8113188.731125657,8113188.731125657,0.0 
 01/09  24:00:00,6590454.451684226,6590454.451684226,0.0 
 01/10  01:00:00,9469604.825749658,9469604.82574966,0.0 
 01/10  02:00:00,9469604.825749658,9469604.82574966,0.0 
 01/10  03:00:00,9469604.825749658,9469604.82574966,0.0 
 01/10  04:00:00,9469604.825749658,9469604.82574966,0.0 
 01/10  05:00:00,9469604.825749658,9469604.82574966,0.0 
 01/10  06:00:00,9469604.825749658,9469604.82574966,0.0 
 01/10  07:00:00,29403535.58152484,29403535.58152484,0.0 
 01/10  08:00:00,38315120.326620296,35496399.93907621,0.0 
 01/10  09:00:00,34648063.563811585,20863158.70374254,0.0 
 01/10  10:00:00,32927587.091008637,9285215.465910062,0.0 
 01/10  11:00:00,30538678.50450396,990107.4176060532,0.0 
 01/10  12:00:00,31615370.473665114,-1167332.4892382645,0.0 
 01/10  13:00:00,27764456.790219985,-4708764.746508995,0.0 
 01/10  14:00:00,31660711.050623417,2707485.396511581,0.0 
 01/10  15:00:00,30479577.307516057,7846121.166713633,0.0 
 01/10  16:00:00,31899112.977416635,18679622.52425593,0.0 
 01/10  17:00:00,32750506.172412943,29741621.147015236,0.0 
 01/10  18:00:00,25866194.04254665,25866194.042546652,0.0 
 01/10  19:00:00,22010183.350179434,22010183.35017943,0.0 
 01/10  20:00:00,10883935.254119202,10883935.254119204,0.0 
 01/10  21:00:00,9899331.820964705,9899331.820964705,0.0 
 01/10  22:00:00,9899331.820964705,9899331.820964705,0.0 
 01/10  23:00:00,9013188.731125657,9013188.731125657,0.0 
 01/10  24:00:00,7265454.451684226,7265454.451684226,0.0 
 01/11  01:00:00,6404338.596677196,6404338.596677196,0.0 
 01/11  02:00:00,6404338.596677196,6404338.596677196,0.0 
 01/11  03:00:00,6404338.596677196,6404338.596677196,0.0 
 01/11  04:00:00,6404338.596677196,6404338.596677196,0.0 
 01/11  05:00:00,6404338.596677196,6404338.596677196,0.0 
 01/11  06:00:00,6404338.596677196,6404338.596677196,0.0 
 01/11  07:00:00,7595938.596677196,7595938.596677196,0.0 
 01/11  08:00:00,5945428.596677196,3096163.4204948717,0.0 
 01/11  09:00:00,5395258.596677196,-8161194.818991175,0.0 
 01/11  10:00:00,5395258.596677196,-18055913.023360338,0.0 
 01/11  11:00:00,5395258.596677196,-25025027.273506604,0.0 
 01/11  12:00:00,5395258.596677196,-28092148.78686351,0.0 
 01/11  13:00:00,5395258.596677196,-27980503.39960942,0.0 
 01/11  14:00:00,5395258.596677196,-24406169.247455593,0.0 
 01/11  15:00:00,5395258.596677196,-17792709.92161628,0.0 
 01/11  16:00:00,5395258.596677196,-8167402.334969251,0.0 
 01/11  17:00:00,5945428.596677196,2946841.9514490208,0.0 
 01/11  18:00:00,7595938.596677196,7595938.596677196,0.0 
 01/11  19:00:00,7595938.596677196,7595938.596677196,0.0 
 01/11  20:00:00,6794038.596677196,6794038.596677196,0.0 
 01/11  21:00:00,6794038.596677196,6794038.596677196,0.0 
 01/11  22:00:00,6794038.596677196,6794038.596677196,0.0 
 01/11  23:00:00,6794038.596677196,6794038.596677196,0.0 
 01/11  24:00:00,6794038.596677196,6794038.596677196,0.0 
 01/12  01:00:00,6404338.596677196,6404338.596677196,0.0 
 01/12  02:00:00,6404338.596677196,6404338.596677196,0.0 
 01/12  03:00:00,6404338.596677196,6404338.596677196,0.0 
 01/12  04:00:00,6404338.596677196,6404338.596677196,0.0 
 01/12  05:00:00,6404338.596677196,6404338.596677196,0.0 
 01/12  06:00:00,6404338.596677196,6404338.596677196,0.0 
 01/12  07:00:00,7595938.596677196,7595938.596677196,0.0 
 01/12  08:00:00,5945428.596677196,2737885.960293642,0.0 
 01/12  09:00:00,5395258.596677196,-9813446.298484301,0.0 
 01/12  10:00:00,5395258.596677196,-19166795.595798362,0.0 
 01/12  11:00:00,5395258.596677196,-25072304.63365212,0.0 
 01/12  12:00:00,5395258.596677196,-28300187.01134041,0.0 
 01/12  13:00:00,5395258.596677196,-28165448.46388503,0.0 
 01/12  14:00:00,5395258.596677196,-24568707.501110464,0.0 
 01/12  15:00:00,5395258.596677196,-17895510.751899976,0.0 
 01/12  16:00:00,5395258.596677196,-8127251.339079854,0.0 
 01/12  17:00:00,5945428.596677196,2684999.275725318,0.0 
 01/12  18:00:00,7595938.596677196,7595938.596677196,0.0 
 01/12  19:00:00,7595938.596677196,7595938.596677196,0.0 
 01/12  20:00:00,6794038.596677196,6794038.596677196,0.0 
 01/12  21:00:00,6794038.596677196,6794038.596677196,0.0 
 01/12  22:00:00,6794038.596677196,6794038.596677196,0.0 
 01/12  23:00:00,6794038.596677196,6794038.596677196,0.0 
 01/12  24:00:00,6794038.596677196,6794038.596677196,0.0 
 01/13  01:00:00,9469604.825749658,9469604.82574966,0.0 
 01/13  02:00:00,9469604.825749658,9469604.82574966,0.0 
 01/13  03:00:00,9469604.825749658,9469604.82574966,0.0 
 01/13  04:00:00,9469604.825749658,9469604.82574966,0.0 
 01/13  05:00:00,9469604.825749658,9469604.82574966,0.0 
 01/13  06:00:00,9469604.825749658,9469604.82574966,0.0 
 01/13  07:00:00,37984001.057970285,37984001.057970285,3507932.109401131 
 01/13  08:00:00,45776592.923651926,42750919.034881644,3822467.7463722536 
 01/13  09:00:00,40876336.285951294,26558208.135016765,0.0 
 01/13  10:00:00,36690315.30311041,13021676.202380314,0.0 
 01/13  11:00:00,33254201.232507925,3258150.996144958,0.0 
 01/13  12:00:00,34414324.320597574,979293.0301074125,0.0 
 01/13  13:00:00,30891881.762594488,-2215695.3700127453,0.0 
 01/13  14:00:00,32957422.073165387,3481377.774451929,0.0 
 01/13  15:00:00,31305588.274096012,8292841.102281875,0.0 
 01/13  16:00:00,32902911.09508001,19047820.513660498,0.0 
 01/13  17:00:00,34279397.03047876,30952158.203675106,0.0 
 01/13  18:00:00,29124874.748397455,29124874.748397455,0.0 
 01/13  19:00:00,26212484.583824847,26212484.583824843,0.0 
 01/13  20:00:00,10883935.254119202,10883935.254119204,0.0 
 01/13  21:00:00,9899331.820964705,9899331.820964705,0.0 
 01/13  22:00:00,9899331.820964705,9899331.820964705,0.0 
 01/13  23:00:00,9013188.731125657,9013188.731125657,0.0 
 01/13  24:00:00,7265454.451684226,7265454.451684226,0.0 
 01/14  01:00:00,9469604.825749658,9469604.82574966,0.0 
 01/14  02:00:00,9469604.825749658,9469604.82574966,0.0 
 01/14  03:00:00,9469604.825749658,9469604.82574966,0.0 
 01/14  04:00:00,9469604.825749658,9469604.82574966,0.0 
 01/14  05:00:00,9469604.825749658,9469604.82574966,0.0 
 01/14  06:00:00,9469604.825749658,9469604.82574966,0.0 
 01/14  07:00:00,21602546.73735459,21602546.737354588,43860655.838748746 
 01/14  08:00:00,29096168.80015181,26107312.39619229,52660416.58060028 
 01/14  09:00:00,39834383.90619845,25716281.044371918,0.0 
 01/14  10:00:00,34387200.739327386,10762570.097226264,0.0 
 01/14  11:00:00,31337041.156064555,860851.6914883166,0.0 
 01/14  12:00:00,32280271.194890477,-1468343.393342541,0.0 
 01/14  13:00:00,28574914.861275196,-5031288.981867674,0.0 
 01/14  14:00:00,32154850.52999755,2153924.8640278196,0.0 
 01/14  15:00:00,31514741.170608453,8044642.431191158,0.0 
 01/14  16:00:00,33821417.948791474,19678031.3649958,0.0 
 01/14  17:00:00,36132524.38064107,32580873.703881472,0.0 
 01/14  18:00:00,36650776.00657286,36650776.006572865,0.0 
 01/14  19:00:00,33651152.298914894,33651152.298914894,0.0 
 01/14  20:00:00,10883935.254119202,10883935.254119204,0.0 
 01/14  21:00:00,9899331.820964705,9899331.820964705,0.0 
 01/14  22:00:00,9899331.820964705,9899331.820964705,0.0 
 01/14  23:00:00,9013188.731125657,9013188.731125657,0.0 
 01/14  24:00:00,7265454.451684226,7265454.451684226,0.0 
 01/15  01:00:00,9469604.825749658,9469604.82574966,0.0 
 01/15  02:00:00,9469604.825749658,9469604.82574966,0.0 
 01/15  03:00:00,9469604.825749658,9469604.82574966,0.0 
 01/15  04:00:00,9469604.825749658,9469604.82574966,0.0 
 01/15  05:00:00,9469604.825749658,9469604.82574966,0.0 
 01/15  06:00:00,9469604.825749658,9469604.82574966,0.0 
 01/15  07:00:00,39271726.8196429,39271726.8196429,4964183.414020157 
 01/15  08:00:00,47556751.76871565,44400819.835268125,2896481.3796410644 
 01/15  09:00:00,42182787.60475328,27470176.605747722,0.0 
 01/15  10:00:00,38748327.823924944,14733320.525436383,0.0 
 01/15  11:00:00,35196420.56360428,5500785.767357279,0.0 
 01/15  12:00:00,33725525.27019775,843816.2518797694,0.0 
 01/15  13:00:00,30097158.704652913,-2710503.6254003346,0.0 
 01/15  14:00:00,32387495.137069743,2909654.061462826,0.0 
 01/15  15:00:00,30630342.56223322,7660240.159750998,0.0 
 01/15  16:00:00,31765929.108085055,18120229.388839513,0.0 
 01/15  17:00:00,32829831.55794296,29480954.0484872,0.0 
 01/15  18:00:00,27514115.115754947,27514115.115754947,0.0 
 01/15  19:00:00,24299933.520989615,24299933.52098962,0.0 
 01/15  20:00:00,10883935.254119202,10883935.254119204,0.0 
 01/15  21:00:00,9899331.820964705,9899331.820964705,0.0 
 01/15  22:00:00,9899331.820964705,9899331.820964705,0.0 
 01/15  23:00:00,9013188.731125657,9013188.731125657,0.0 
 01/15  24:00:00,7265454.451684226,7265454.451684226,0.0 
 01/16  01:00:00,9469604.825749658,9469604.82574966,0.0 
 01/16  02:00:00,9469604.825749658,9469604.82574966,0.0 
 01/16  03:00:00,9469604.825749658,9469604.82574966,0.0 
 01/16  04:00:00,9469604.825749658,9469604.82574966,0.0 
 01/16  05:00:00,9469604.825749658,9469604.82574966,0.0 
 01/16  06:00:00,9469604.825749658,9469604.82574966,0.0 
 01/16  07:00:00,38134903.853439905,38134903.853439905,2091974.5364399236 
 01/16  08:00:00,48500378.082803786,45355253.075948864,2228045.8594400305 
 01/16  09:00:00,41060536.77064272,26451342.85575386,0.0 
 01/16  10:00:00,38133818.59826782,13704591.130809125,0.0 
 01/16  11:00:00,35446538.26310829,5113939.9609853765,0.0 
 01/16  12:00:00,36205362.41525393,2756189.319209339,0.0 
 01/16  13:00:00,32544093.85199832,-801465.6264870054,0.0 
 01/16  14:00:00,33607713.636564426,3622899.5452337526,0.0 
 01/16  15:00:00,31237068.873903424,8102666.293115966,0.0 
 01/16  16:00:00,32499663.726645455,19709187.563054,0.0 
 01/16  17:00:00,34186200.1255667,32111844.142056346,0.0 
 01/16  18:00:00,31123081.690432843,31123081.690432843,0.0 
 01/16  19:00:00,28918739.269025426,28918739.269025426,0.0 
 01/16  20:00:00,10883935.254119202,10883935.254119204,0.0 
 01/16  21:00:00,9899331.820964705,9899331.820964705,0.0 
 01/16  22:00:00,9899331.820964705,9899331.820964705,0.0 
 01/16  23:00:00,9013188.731125657,9013188.731125657,0.0 
 01/16  24:00:00,7265454.451684226,7265454.451684226,0.0 
 01/17  01:00:00,9469604.825749658,9469604.82574966,0.0 
 01/17  02:00:00,9469604.825749658,9469604.82574966,0.0 
 01/17  03:00:00,9469604.825749658,9469604.82574966,0.0 
 01/17  04:00:00,9469604.825749658,9469604.82574966,0.0 
 01/17  05:00:00,9469604.825749658,9469604.82574966,0.0 
 01/17  06:00:00,9469604.825749658,9469604.82574966,0.0 
 01/17  07:00:00,32569060.22325629,32569060.223256286,0.0 
 01/17  08:00:00,37070869.5868995,34700065.11723746,0.0 
 01/17  09:00:00,35721591.204653054,26750505.33660623,0.0 
 01/17  10:00:00,34135009.403623626,26844351.50632061,0.0 
 01/17  11:00:00,30471943.051139545,17901938.36876528,0.0 
 01/17  12:00:00,30459116.970930062,3743284.5994572425,0.0 
 01/17  13:00:00,27511772.362609223,4284803.909099359,0.0 
 01/17  14:00:00,30652028.859314363,9209073.714303464,0.0 
 01/17  15:00:00,29522131.933606926,12886470.846554391,0.0 
 01/17  16:00:00,31015473.54625301,18813570.083192423,0.0 
 01/17  17:00:00,32418857.981814228,29163570.258758172,0.0 
 01/17  18:00:00,28154587.315619238,28154587.315619245,0.0 
 01/17  19:00:00,25730561.004118685,25730561.004118674,0.0 
 01/17  20:00:00,10883935.254119202,10883935.254119204,0.0 
 01/17  21:00:00,9899331.820964705,9899331.820964705,0.0 
 01/17  22:00:00,9899331.820964705,9899331.820964705,0.0 
 01/17  23:00:00,9013188.731125657,9013188.731125657,0.0 
 01/17  24:00:00,7265454.451684226,7265454.451684226,0.0 
 01/18  01:00:00,6404338.596677196,6404338.596677196,0.0 
 01/18  02:00:00,6404338.596677196,6404338.596677196,0.0 
 01/18  03:00:00,6404338.596677196,6404338.596677196,0.0 
 01/18  04:00:00,6404338.596677196,6404338.596677196,0.0 
 01/18  05:00:00,6404338.596677195,6404338.596677196,0.0 
 01/18  06:00:00,6404338.596677196,6404338.596677196,0.0 
 01/18  07:00:00,7595938.596677196,7595938.596677196,0.0 
 01/18  08:00:00,5945428.596677196,2968003.092664975,0.0 
 01/18  09:00:00,4495258.596677196,-6504759.339089215,0.0 
 01/18  10:00:00,4495258.596677196,-1969143.6791846335,0.0 
 01/18  11:00:00,4495258.596677196,-4251098.787118266,0.0 
 01/18  12:00:00,4495258.596677196,-9838418.661293034,0.0 
 01/18  13:00:00,4495258.596677196,-19223208.144989297,0.0 
 01/18  14:00:00,4495258.596677196,-17333051.400004793,0.0 
 01/18  15:00:00,4495258.596677196,-13898885.203561913,0.0 
 01/18  16:00:00,4495258.596677196,-2118685.1834971593,0.0 
 01/18  17:00:00,5045428.596677196,2082993.253864153,0.0 
 01/18  18:00:00,6695938.596677196,6695938.596677196,0.0 
