Date/Time,Electricity:Facility [J](Hourly),ElectricityNet:Facility [J](Hourly),NaturalGas:Facility [J](Hourly) 
 01/01  01:00:00,42805369.74910779,42805369.74910779,98825688.0179323 
 01/01  02:00:00,14940454.278819323,14940454.278819323,9928834.732080001 
 01/01  03:00:00,17709972.588109292,17709972.588109292,13187284.09812 
 01/01  04:00:00,14692673.835704362,14692673.835704362,9928834.732080001 
 01/01  05:00:00,23817535.29430002,23817535.29430002,19704182.8302 
 01/01  06:00:00,63437997.02235329,63437997.0223533,256515618.38438505 
 01/01  07:00:00,75736682.93865427,75736682.93865429,241476425.57069775 
 01/01  08:00:00,77016419.80092889,77016419.80092889,255649090.659947 
 01/01  09:00:00,84769179.8600107,84769179.8600107,212219205.72479105 
 01/01  10:00:00,92044526.56868438,92044526.56868438,152153357.02545255 
 01/01  11:00:00,117476380.53355563,117476380.53355564,192782304.32384616 
 01/01  12:00:00,128976597.03484017,128976597.03484018,207121955.3648454 
 01/01  13:00:00,117745657.12099077,117745657.12099077,177254755.964846 
 01/01  14:00:00,111514765.9039182,111514765.90391824,159365905.2583236 
 01/01  15:00:00,103128461.5379364,103128461.5379364,150044008.95961508 
 01/01  16:00:00,103393477.94003397,103393477.94003397,155198943.2753169 
 01/01  17:00:00,115889213.0447754,115889213.0447754,184139483.607796 
 01/01  18:00:00,123207814.49424572,123207814.49424571,233955293.37289628 
 01/01  19:00:00,120137499.07306266,120137499.07306266,251074863.4441442 
 01/01  20:00:00,114562976.33355454,114562976.33355454,244701979.61834547 
 01/01  21:00:00,106266978.81464747,106266978.81464747,236541812.25758025 
 01/01  22:00:00,103510898.87289195,103510898.87289195,256124854.55051357 
 01/01  23:00:00,73231719.20325775,73231719.20325777,228908890.68914986 
 01/01  24:00:00,50836727.9677243,50836727.96772429,196928270.11883074 
 01/02  01:00:00,41293715.57982968,41293715.57982968,129735716.23911917 
 01/02  02:00:00,15122699.834363354,15122699.834363354,9928834.732080001 
 01/02  03:00:00,17519431.53237931,17519431.53237931,13187284.09812 
 01/02  04:00:00,14686526.899637174,14686526.899637174,9928834.732080001 
 01/02  05:00:00,24149694.693323605,24149694.693323605,27417046.921692565 
 01/02  06:00:00,64891825.5016645,64891825.501664504,240911820.54670495 
 01/02  07:00:00,78054338.17452495,78054338.17452495,241293974.62016046 
 01/02  08:00:00,90293440.99293035,90293440.99293035,306803595.4790656 
 01/02  09:00:00,96880792.38793805,96880792.38793807,282087275.7741873 
 01/02  10:00:00,102511448.49716696,102511448.49716698,262644542.75358713 
 01/02  11:00:00,118191404.89511368,118191404.89511369,269573701.41582024 
 01/02  12:00:00,130325868.53383145,130325868.53383148,244463216.56813446 
 01/02  13:00:00,120191685.22885084,120191685.22885084,222241492.7116364 
 01/02  14:00:00,113320153.25752302,113320153.25752302,213926140.34909797 
 01/02  15:00:00,106542271.68574116,106542271.68574116,219732111.9804099 
 01/02  16:00:00,106743026.25959274,106743026.25959274,234495529.86987054 
 01/02  17:00:00,120963017.69515061,120963017.69515064,252375216.42550558 
 01/02  18:00:00,127504984.3323676,127504984.3323676,257820842.68446457 
 01/02  19:00:00,125692087.50041595,125692087.50041595,262431397.39513472 
 01/02  20:00:00,121645968.93570018,121645968.93570018,272191834.48487365 
 01/02  21:00:00,113385852.27674593,113385852.27674595,270121417.2501992 
 01/02  22:00:00,109100942.69954072,109100942.69954073,281626182.19616204 
 01/02  23:00:00,75186451.29998459,75186451.29998459,267860961.76373243 
 01/02  24:00:00,52747267.64510591,52747267.64510592,237375338.17632198 
 01/03  01:00:00,41584428.02165604,41584428.02165604,139263597.1396717 
 01/03  02:00:00,15129788.889748015,15129788.889748013,9928834.732080001 
 01/03  03:00:00,17541428.8885986,17541428.8885986,13187284.09812 
 01/03  04:00:00,14711206.34471004,14711206.34471004,9928834.732080001 
 01/03  05:00:00,24298437.532061003,24298437.532061003,30376885.276539758 
 01/03  06:00:00,65829384.38362537,65829384.38362539,291055561.4867469 
 01/03  07:00:00,79068174.90746853,79068174.90746853,295479037.79551667 
 01/03  08:00:00,91188682.24626076,91188682.24626076,353549296.9234455 
 01/03  09:00:00,97487957.72688721,97487957.72688723,317981109.24654436 
 01/03  10:00:00,102581093.3698628,102581093.3698628,271156824.8063733 
 01/03  11:00:00,117787260.76581645,117787260.76581645,238845768.02835897 
 01/03  12:00:00,129381119.17186783,129381119.17186783,199784935.94065028 
 01/03  13:00:00,118760658.8097668,118760658.8097668,148131654.47828335 
 01/03  14:00:00,111659653.15638141,111659653.15638141,131961681.02348 
 01/03  15:00:00,104863347.14876282,104863347.14876282,135458732.50060973 
 01/03  16:00:00,105252657.51351786,105252657.51351789,151268057.4089981 
 01/03  17:00:00,119372008.06332397,119372008.06332397,188367352.53315464 
 01/03  18:00:00,127149614.71426661,127149614.71426663,243396207.79739764 
 01/03  19:00:00,125973220.85213907,125973220.85213909,285721666.74226165 
 01/03  20:00:00,122040284.51915078,122040284.51915078,295379537.9187919 
 01/03  21:00:00,113830514.64848462,113830514.64848463,283992188.39608884 
 01/03  22:00:00,109364293.83060911,109364293.83060911,299513910.52354765 
 01/03  23:00:00,75344741.40373595,75344741.40373595,272488592.8605239 
 01/03  24:00:00,52869783.61513382,52869783.61513382,250502637.0883428 
 01/04  01:00:00,41727707.91950321,41727707.91950321,151067772.921128 
 01/04  02:00:00,15099519.873069482,15099519.873069482,9928834.732080001 
 01/04  03:00:00,17547440.278032146,17547440.278032146,13187284.09812 
 01/04  04:00:00,14718622.024278793,14718622.024278793,9928834.732080001 
 01/04  05:00:00,27949687.38907259,27949687.38907259,19704182.8302 
 01/04  06:00:00,66462139.37413839,66462139.37413839,253176745.68096954 
 01/04  07:00:00,79088280.5425239,79088280.5425239,263255515.5938223 
 01/04  08:00:00,90958672.28883427,90958672.28883426,329356302.7949754 
 01/04  09:00:00,97722593.930993,97722593.930993,318245551.6386554 
 01/04  10:00:00,103548191.38432643,103548191.38432644,319414380.0136107 
 01/04  11:00:00,119509789.03150472,119509789.03150474,329605811.7912238 
 01/04  12:00:00,132329305.19309224,132329305.19309224,350949661.4231729 
 01/04  13:00:00,122519994.62728378,122519994.6272838,338621235.3157886 
 01/04  14:00:00,115617927.39890328,115617927.39890328,334753131.4562338 
 01/04  15:00:00,109417027.058756,109417027.058756,330103981.4666089 
 01/04  16:00:00,111270149.51580667,111270149.51580667,344010629.17905945 
 01/04  17:00:00,123903616.33630337,123903616.33630337,365119284.4012474 
 01/04  18:00:00,129655147.38324688,129655147.38324688,373261245.78265274 
 01/04  19:00:00,128437013.67530394,128437013.67530395,403267330.2931494 
 01/04  20:00:00,124061666.4330239,124061666.43302391,416618712.9964086 
 01/04  21:00:00,115914341.47802854,115914341.47802855,417336690.7019844 
 01/04  22:00:00,111465437.04858366,111465437.04858366,417909871.0651157 
 01/04  23:00:00,77881983.08196333,77881983.08196335,409506955.2075938 
 01/04  24:00:00,55498346.355236866,55498346.35523686,387827595.0843982 
 01/05  01:00:00,45071123.93742899,45071123.937428996,282270593.9711323 
 01/05  02:00:00,15061038.635155652,15061038.635155652,9928834.732080001 
 01/05  03:00:00,17466197.794889085,17466197.794889085,13187284.09812 
 01/05  04:00:00,14628354.755828183,14628354.755828183,9928834.732080001 
 01/05  05:00:00,24837510.289925754,24837510.289925754,44721077.45501886 
 01/05  06:00:00,66548309.94505206,66548309.94505206,415988169.67577815 
 01/05  07:00:00,79308473.9643431,79308473.9643431,428510519.5126463 
 01/05  08:00:00,81154255.98746541,81154255.98746543,434924824.60386336 
 01/05  09:00:00,90258145.53179038,90258145.53179038,433310110.8905165 
 01/05  10:00:00,107915046.97549191,107915046.97549193,475838937.1538304 
 01/05  11:00:00,122521893.06175263,122521893.06175263,476236487.9186901 
 01/05  12:00:00,134908368.03278044,134908368.03278044,467176488.7716896 
 01/05  13:00:00,126339349.54077563,126339349.54077561,459915715.86864626 
 01/05  14:00:00,119339074.05581231,119339074.05581231,453691921.2600228 
 01/05  15:00:00,112062244.86022633,112062244.8602263,431651995.15165555 
 01/05  16:00:00,112004458.9223687,112004458.9223687,424471832.15548193 
 01/05  17:00:00,124000973.58869569,124000973.58869569,438828523.54402924 
 01/05  18:00:00,131408559.03360823,131408559.0336082,461399878.45261824 
 01/05  19:00:00,130109513.18518938,130109513.18518937,497254247.34122473 
 01/05  20:00:00,124332959.0553367,124332959.05533671,475344792.3375938 
 01/05  21:00:00,117002736.87066063,117002736.87066063,458480339.2464957 
 01/05  22:00:00,112338797.42153658,112338797.42153658,444879085.7422232 
 01/05  23:00:00,76936777.49853685,76936777.49853685,425301078.9926452 
 01/05  24:00:00,57067055.45230045,57067055.452300444,398606408.7140934 
 01/06  01:00:00,46476996.8908441,46476996.8908441,297326874.03780925 
 01/06  02:00:00,14913665.200152053,14913665.200152053,9928834.732080001 
 01/06  03:00:00,17651271.385668743,17651271.385668743,13187284.09812 
 01/06  04:00:00,14624049.616450109,14624049.616450109,9928834.732080001 
 01/06  05:00:00,27681936.20533542,27681936.20533542,110017966.27189088 
 01/06  06:00:00,64430049.81186046,64430049.81186046,310050540.23628515 
 01/06  07:00:00,77164961.89512654,77164961.89512655,311446283.0138488 
 01/06  08:00:00,77991482.90804325,77991482.90804325,311490273.5996798 
 01/06  09:00:00,86048557.98346408,86048557.98346408,279239943.10244125 
 01/06  10:00:00,94129410.53127214,94129410.53127214,253027653.30637032 
 01/06  11:00:00,118934333.85797098,118934333.857971,268476996.19137555 
 01/06  12:00:00,129463218.28472507,129463218.28472508,234078805.7092982 
 01/06  13:00:00,117998732.24814108,117998732.24814111,200155830.30728722 
 01/06  14:00:00,111998210.66249305,111998210.66249305,177154195.25316846 
 01/06  15:00:00,103662030.25276923,103662030.25276923,170481005.61768323 
 01/06  16:00:00,103917145.44935864,103917145.44935863,184543672.10641086 
 01/06  17:00:00,116613511.78373551,116613511.78373553,230701300.3497279 
 01/06  18:00:00,123824454.80832279,123824454.80832279,274522104.9522618 
 01/06  19:00:00,120835876.6759741,120835876.6759741,288112698.7534955 
 01/06  20:00:00,114931328.17792067,114931328.17792067,262591424.38034225 
 01/06  21:00:00,106923468.7837595,106923468.78375952,265610932.8191078 
 01/06  22:00:00,104524266.62421405,104524266.62421402,310720398.01809937 
 01/06  23:00:00,74383456.54138431,74383456.54138431,296078135.35282034 
 01/06  24:00:00,52413769.05663953,52413769.05663954,281979473.566918 
 01/07  01:00:00,42774940.95522333,42774940.95522334,198755573.5114317 
 01/07  02:00:00,15111694.685080167,15111694.685080167,9928834.732080001 
 01/07  03:00:00,17494677.50680626,17494677.50680626,13187284.09812 
 01/07  04:00:00,14665303.060162097,14665303.060162097,9928834.732080001 
 01/07  05:00:00,27210830.162014775,27210830.162014775,98425378.9075668 
 01/07  06:00:00,66156783.65782144,66156783.65782145,310096341.02658993 
 01/07  07:00:00,79753049.301521,79753049.301521,339891827.1749873 
 01/07  08:00:00,91902799.00056724,91902799.00056724,388381810.06835973 
 01/07  09:00:00,98340055.52077493,98340055.52077493,356418225.8277747 
 01/07  10:00:00,103721859.09205592,103721859.09205592,332435310.7820453 
 01/07  11:00:00,119067095.108042,119067095.108042,310859963.9246837 
 01/07  12:00:00,131131340.59981851,131131340.59981851,293689140.04322183 
 01/07  13:00:00,120945968.08439873,120945968.08439873,260663522.06890985 
 01/07  14:00:00,113988713.34239633,113988713.34239632,256432626.0187226 
 01/07  15:00:00,107073840.34914446,107073840.34914446,252218099.947258 
 01/07  16:00:00,107231685.18584788,107231685.18584791,260921732.1254732 
 01/07  17:00:00,120953286.4766591,120953286.4766591,288005571.4568356 
 01/07  18:00:00,128228090.48922148,128228090.48922148,307929217.60680485 
 01/07  19:00:00,126889927.20668751,126889927.20668751,322772975.166504 
 01/07  20:00:00,122978225.2940398,122978225.29403982,344242655.70421135 
 01/07  21:00:00,114497286.07615075,114497286.07615073,324481100.5514647 
 01/07  22:00:00,110045945.79055794,110045945.79055794,336729022.91066515 
 01/07  23:00:00,76373024.88630517,76373024.88630517,331687342.3177543 
 01/07  24:00:00,54193570.3597226,54193570.3597226,311515669.6263436 
 01/08  01:00:00,43234941.95541642,43234941.955416426,231844500.51942053 
 01/08  02:00:00,15089660.048064979,15089660.048064979,9928834.732080001 
 01/08  03:00:00,17490037.855152696,17490037.855152696,13187284.09812 
 01/08  04:00:00,14645803.074809492,14645803.074809492,9928834.732080001 
 01/08  05:00:00,26120571.76415614,26120571.764156137,34969538.74351978 
 01/08  06:00:00,65853598.296989575,65853598.29698958,219835830.74288473 
 01/08  07:00:00,77960209.49259923,77960209.49259923,203259129.564326 
 01/08  08:00:00,88672253.78296743,88672253.78296743,221187096.10259432 
 01/08  09:00:00,95144303.86684276,95144303.86684276,193875055.14311028 
 01/08  10:00:00,100649195.28298461,100649195.28298463,168693455.37905687 
 01/08  11:00:00,116571380.18932791,116571380.18932793,173745766.95775637 
 01/08  12:00:00,128746927.21318322,128746927.21318322,169990654.8558923 
 01/08  13:00:00,118704640.82333031,118704640.82333031,140186946.55919528 
 01/08  14:00:00,111694125.20816945,111694125.20816945,132196312.11576611 
 01/08  15:00:00,104516203.15261029,104516203.15261029,116137485.52427179 
 01/08  16:00:00,104918572.23174247,104918572.23174247,134238714.1285229 
 01/08  17:00:00,116942928.93893315,116942928.93893316,156701053.30875766 
 01/08  18:00:00,125799290.87972459,125799290.8797246,166445037.21064472 
 01/08  19:00:00,123783420.81148511,123783420.81148511,171026809.6563709 
 01/08  20:00:00,119058502.07547057,119058502.07547057,160488185.1811818 
 01/08  21:00:00,110731591.66888855,110731591.66888855,141039894.29469365 
 01/08  22:00:00,106555232.13196346,106555232.13196346,169295192.29768494 
 01/08  23:00:00,73136834.8342836,73136834.83428362,152729172.39756662 
 01/08  24:00:00,50879340.125820845,50879340.12582085,135020730.6443786 
 01/09  01:00:00,40586132.46943215,40586132.469432145,74757659.6706411 
 01/09  02:00:00,15152694.20864451,15152694.20864451,9928834.732080001 
 01/09  03:00:00,17568977.77069007,17568977.77069007,13187284.09812 
 01/09  04:00:00,14732904.325253887,14732904.325253887,9928834.732080001 
 01/09  05:00:00,23860559.561030187,23860559.561030187,19704182.8302 
 01/09  06:00:00,63234578.93897903,63234578.93897903,149612677.33192396 
 01/09  07:00:00,76564068.848483,76564068.848483,159448781.08487716 
 01/09  08:00:00,88387130.91543023,88387130.91543023,203903095.8338611 
 01/09  09:00:00,94665332.8794665,94665332.87946652,169187149.63368466 
 01/09  10:00:00,99938831.97663686,99938831.97663686,125977864.450234 
 01/09  11:00:00,115781256.14512269,115781256.14512269,146491531.27351817 
 01/09  12:00:00,128622840.38910708,128622840.38910708,150258446.5514266 
 01/09  13:00:00,118977261.83193159,118977261.83193159,147993921.1004798 
 01/09  14:00:00,111967390.21436146,111967390.21436146,123152296.09749807 
 01/09  15:00:00,104712978.32998759,104712978.32998759,123816061.2242068 
 01/09  16:00:00,104621687.19355994,104621687.19355993,115027827.95435034 
 01/09  17:00:00,116375057.62173638,116375057.62173638,124816231.69510125 
 01/09  18:00:00,125413566.82827036,125413566.82827035,136864922.34354237 
 01/09  19:00:00,123493046.22933254,123493046.22933254,156921752.67067334 
 01/09  20:00:00,119465366.80150959,119465366.80150959,155378753.57264018 
 01/09  21:00:00,110753570.8590099,110753570.8590099,132138998.60185347 
 01/09  22:00:00,106327421.37402317,106327421.37402317,139970640.43853956 
 01/09  23:00:00,72386630.8013513,72386630.8013513,111346003.84384623 
 01/09  24:00:00,50677801.20171028,50677801.20171028,120414153.64149776 
 01/10  01:00:00,40591457.57322422,40591457.57322422,75607516.24683796 
 01/10  02:00:00,15029783.281156348,15029783.281156348,9928834.732080001 
 01/10  03:00:00,17857423.529164366,17857423.529164366,13187284.09812 
 01/10  04:00:00,14849208.138387425,14849208.138387425,9928834.732080001 
 01/10  05:00:00,26697176.572766118,26697176.572766118,19704182.8302 
 01/10  06:00:00,64892242.991656765,64892242.99165677,237816862.82757434 
 01/10  07:00:00,78104797.54608165,78104797.54608165,242479652.96569222 
 01/10  08:00:00,90074205.27972877,90074205.27972879,293809763.73361814 
 01/10  09:00:00,96508759.25175942,96508759.25175941,264416680.5387053 
 01/10  10:00:00,101709213.4207179,101709213.4207179,216839454.12805223 
 01/10  11:00:00,117042825.97410902,117042825.97410901,210555937.6620564 
 01/10  12:00:00,128963735.66394532,128963735.66394532,170783959.75634438 
 01/10  13:00:00,118764306.83451366,118764306.83451366,150603565.2741008 
 01/10  14:00:00,111758236.47162592,111758236.47162592,128059345.25994876 
 01/10  15:00:00,104654069.61563003,104654069.61563003,135550013.53654078 
 01/10  16:00:00,105112494.72650293,105112494.72650294,145917527.81948358 
 01/10  17:00:00,116875068.24721135,116875068.24721137,160370749.3349722 
 01/10  18:00:00,125881592.02985948,125881592.0298595,164670752.3299492 
 01/10  19:00:00,124150515.13497782,124150515.13497779,189160792.50870204 
 01/10  20:00:00,120342125.65563767,120342125.65563767,204452144.49471897 
 01/10  21:00:00,111994335.66556342,111994335.66556342,194002943.16163602 
 01/10  22:00:00,108046254.76407364,108046254.76407364,234989495.76832134 
 01/10  23:00:00,74291179.86954308,74291179.86954309,211939012.4503466 
 01/10  24:00:00,51968162.721469775,51968162.721469775,196506651.5833814 
 01/11  01:00:00,40930778.62350646,40930778.62350646,109120264.75474638 
 01/11  02:00:00,15161039.610877175,15161039.610877175,9928834.732080001 
 01/11  03:00:00,17574613.618731223,17574613.618731223,13187284.09812 
 01/11  04:00:00,14740041.957353286,14740041.957353286,9928834.732080001 
 01/11  05:00:00,28435858.995465565,28435858.99546557,19704182.8302 
 01/11  06:00:00,65707889.39995976,65707889.39995976,212749606.87681666 
 01/11  07:00:00,78059708.94435352,78059708.94435352,207734123.13118318 
 01/11  08:00:00,89422958.22866532,89422958.22866532,260681882.68193728 
 01/11  09:00:00,96432685.98780873,96432685.98780875,261905497.05810732 
 01/11  10:00:00,102235011.39890319,102235011.39890319,243891444.11102697 
 01/11  11:00:00,117954293.69599155,117954293.69599156,261495390.0283962 
 01/11  12:00:00,129978664.85071954,129978664.85071954,225566624.02116215 
 01/11  13:00:00,119556881.26002958,119556881.26002958,192575158.6018818 
 01/11  14:00:00,112488095.45090829,112488095.45090829,172515068.0933202 
 01/11  15:00:00,105491004.93396905,105491004.93396905,171071311.0361972 
 01/11  16:00:00,105760954.27049485,105760954.27049485,181726112.10780722 
 01/11  17:00:00,117800139.01844947,117800139.01844947,212117647.7176822 
 01/11  18:00:00,126827523.91504005,126827523.91504005,223554928.13399032 
 01/11  19:00:00,125086304.18184194,125086304.18184197,240027301.02199635 
 01/11  20:00:00,120646612.00264417,120646612.00264415,243619301.95102036 
 01/11  21:00:00,112343127.80178313,112343127.80178313,227717875.81661227 
 01/11  22:00:00,108038257.27554445,108038257.27554446,251800033.96123165 
 01/11  23:00:00,74625733.61555903,74625733.61555903,234782471.26645786 
 01/11  24:00:00,52232236.77772774,52232236.77772774,210795435.56885022 
 01/12  01:00:00,41682104.34947777,41682104.34947776,113397573.57786538 
 01/12  02:00:00,15147386.84665989,15147386.84665989,9928834.732080001 
 01/12  03:00:00,17560922.413390584,17560922.413390584,13187284.09812 
 01/12  04:00:00,14728200.04823104,14728200.04823104,9928834.732080001 
 01/12  05:00:00,23836832.410607405,23836832.410607405,19704182.8302 
 01/12  06:00:00,63179802.02410052,63179802.02410053,233981279.2598688 
 01/12  07:00:00,75817299.6662586,75817299.6662586,238176691.72493342 
 01/12  08:00:00,76913821.53595239,76913821.53595239,238992304.33546087 
 01/12  09:00:00,86032218.70425254,86032218.70425256,240658852.13835153 
 01/12  10:00:00,104193248.44438641,104193248.44438641,290592731.1383501 
 01/12  11:00:00,119048573.10581402,119048573.10581402,286669835.8766935 
 01/12  12:00:00,131192520.30916475,131192520.30916475,283219957.7436091 
 01/12  13:00:00,122431749.07254007,122431749.07254007,261589164.35605314 
 01/12  14:00:00,115277828.0770791,115277828.0770791,242350429.3877781 
 01/12  15:00:00,108169444.22274144,108169444.22274144,230555976.36958763 
 01/12  16:00:00,108491199.8201479,108491199.8201479,240392918.6487661 
 01/12  17:00:00,118755000.48789495,118755000.48789495,265835486.553362 
 01/12  18:00:00,128146969.54593927,128146969.54593925,289465040.41818404 
 01/12  19:00:00,126702782.47410029,126702782.47410029,323777426.518813 
 01/12  20:00:00,121199581.46822533,121199581.46822533,313482488.6149047 
 01/12  21:00:00,114209263.05712926,114209263.05712926,321860550.3801852 
 01/12  22:00:00,109793014.56335548,109793014.56335549,313728846.29771143 
 01/12  23:00:00,74671341.6723327,74671341.67233272,309969190.3456741 
 01/12  24:00:00,54811721.46889842,54811721.46889842,284410976.29132503 
 01/13  01:00:00,44315622.89931561,44315622.8993156,184660392.14404 
 01/13  02:00:00,14931565.729493357,14931565.729493355,9928834.732080001 
 01/13  03:00:00,17502831.56779397,17502831.56779397,13187284.09812 
 01/13  04:00:00,14851570.825493831,14851570.825493831,9928834.732080001 
 01/13  05:00:00,24237816.24748747,24237816.24748747,30594819.934194945 
 01/13  06:00:00,63466922.94952123,63466922.94952123,259956810.42719442 
 01/13  07:00:00,76495764.7144707,76495764.7144707,280917071.01280725 
 01/13  08:00:00,77618411.89857598,77618411.89857598,290656210.5577408 
 01/13  09:00:00,85586904.93047859,85586904.93047859,256528246.54261768 
 01/13  10:00:00,93457067.86470965,93457067.86470965,221346484.52157384 
 01/13  11:00:00,118234704.59947103,118234704.59947103,234848196.28995013 
 01/13  12:00:00,129154225.42528805,129154225.42528805,219459014.0581764 
 01/13  13:00:00,117777236.635474,117777236.635474,189205584.07855046 
 01/13  14:00:00,111548130.98641162,111548130.98641162,161910420.75446844 
 01/13  15:00:00,103229495.69118221,103229495.69118221,151023030.17717803 
 01/13  16:00:00,103561949.02360368,103561949.0236037,164924522.53565934 
 01/13  17:00:00,114160228.8827273,114160228.8827273,203408492.0916475 
 01/13  18:00:00,122931864.2534777,122931864.25347772,221322567.66746426 
 01/13  19:00:00,119874472.63389747,119874472.63389748,240213453.9925865 
 01/13  20:00:00,114813379.37903258,114813379.37903258,258121337.47474384 
 01/13  21:00:00,107050108.08701737,107050108.08701737,279810016.6730764 
 01/13  22:00:00,104555338.73162527,104555338.73162527,312380181.94516575 
 01/13  23:00:00,74714356.62979595,74714356.62979595,309583815.695299 
 01/13  24:00:00,53173339.14468698,53173339.14468697,320851514.51951104 
 01/14  01:00:00,43701134.521256156,43701134.52125616,259878247.45512706 
 01/14  02:00:00,15114263.589627922,15114263.589627922,9928834.732080001 
 01/14  03:00:00,17497443.24075508,17497443.24075508,13187284.09812 
 01/14  04:00:00,14661839.724540547,14661839.724540547,9928834.732080001 
 01/14  05:00:00,24463705.641889546,24463705.641889546,35654314.77559158 
 01/14  06:00:00,67522636.03078668,67522636.0307867,384471800.0467587 
 01/14  07:00:00,80623545.39278555,80623545.39278555,379326923.60951066 
 01/14  08:00:00,92540464.7673752,92540464.76737523,426731821.0587823 
 01/14  09:00:00,97374372.73725791,97374372.73725793,314211485.7652153 
 01/14  10:00:00,101538636.5136,101538636.5136,214508374.80244744 
 01/14  11:00:00,116880881.80639368,116880881.80639368,196951905.4025728 
 01/14  12:00:00,128966444.95444989,128966444.9544499,182911695.71580347 
 01/14  13:00:00,118639693.55113044,118639693.55113047,140570986.12279862 
 01/14  14:00:00,111710698.70954007,111710698.70954007,136853311.460622 
 01/14  15:00:00,105301194.85542624,105301194.85542624,157248270.01817507 
 01/14  16:00:00,106673497.22594371,106673497.22594373,232447520.12909544 
 01/14  17:00:00,119476645.34278719,119476645.34278719,305999638.49368227 
 01/14  18:00:00,128994155.49450792,128994155.49450794,341913180.68722725 
 01/14  19:00:00,127316898.45315331,127316898.45315331,351549660.7286715 
 01/14  20:00:00,123225436.93159658,123225436.93159659,357642981.33214486 
 01/14  21:00:00,115011136.13655525,115011136.13655525,348029689.6971235 
 01/14  22:00:00,110540996.72124524,110540996.72124524,368782145.45204884 
 01/14  23:00:00,76624141.62194142,76624141.62194143,345551224.47673166 
 01/14  24:00:00,54252547.35227629,54252547.35227628,313309215.55435205 
 01/15  01:00:00,42975667.62237726,42975667.62237726,221050659.52018154 
 01/15  02:00:00,15118161.095322765,15118161.095322764,9928834.732080001 
 01/15  03:00:00,17509791.943719435,17509791.943719435,13187284.09812 
 01/15  04:00:00,14672193.311837997,14672193.311837997,9928834.732080001 
 01/15  05:00:00,27546749.824091066,27546749.82409107,67128952.65664783 
 01/15  06:00:00,67985505.83371362,67985505.83371362,334641047.88012886 
 01/15  07:00:00,80365626.20587865,80365626.20587865,332214474.50577205 
 01/15  08:00:00,91704523.68632479,91704523.6863248,383639773.3850809 
 01/15  09:00:00,98805454.72004583,98805454.72004585,388411449.1449934 
 01/15  10:00:00,104247135.48733646,104247135.48733644,360795772.47916645 
 01/15  11:00:00,119046379.80936648,119046379.80936648,308312525.5385557 
 01/15  12:00:00,129797640.89886282,129797640.89886282,223888558.12718564 
 01/15  13:00:00,119286743.30542259,119286743.30542259,174057737.57354856 
 01/15  14:00:00,112011924.75493613,112011924.75493616,152815902.67514122 
 01/15  15:00:00,104862158.10581273,104862158.10581274,134836805.58890474 
 01/15  16:00:00,105009115.30050845,105009115.30050847,141300391.76839042 
 01/15  17:00:00,116806929.40286802,116806929.40286803,164762796.36742938 
 01/15  18:00:00,125997620.29959725,125997620.29959725,192905629.62860584 
 01/15  19:00:00,124706491.46322161,124706491.46322161,210200082.23458612 
 01/15  20:00:00,120634894.36182915,120634894.36182918,243524789.00333506 
 01/15  21:00:00,112457771.08689696,112457771.08689696,242935380.7660538 
 01/15  22:00:00,109315512.00312711,109315512.00312711,307438899.31087166 
 01/15  23:00:00,76651729.10138333,76651729.10138333,346923637.07758635 
 01/15  24:00:00,54411450.07586237,54411450.07586238,332851732.0860255 
 01/16  01:00:00,43212002.660847284,43212002.660847284,231527479.37426996 
 01/16  02:00:00,15077886.90272649,15077886.90272649,9928834.732080001 
 01/16  03:00:00,17501366.23940622,17501366.23940622,13187284.09812 
 01/16  04:00:00,14666244.045989169,14666244.045989169,9928834.732080001 
 01/16  05:00:00,25884745.597140633,25884745.597140633,67593224.01322341 
 01/16  06:00:00,66659306.137880415,66659306.137880415,336920081.3484217 
 01/16  07:00:00,79802008.20880543,79802008.20880543,335302833.19527805 
 01/16  08:00:00,91704777.58671036,91704777.58671036,384241218.2164587 
 01/16  09:00:00,98391201.02461243,98391201.02461244,359604569.9082606 
 01/16  10:00:00,103860444.86715823,103860444.86715823,336508395.7133633 
 01/16  11:00:00,119517517.97164859,119517517.9716486,342410449.3619557 
 01/16  12:00:00,131597969.62813446,131597969.62813446,309044769.768992 
 01/16  13:00:00,121006230.1437872,121006230.14378722,275171583.8503073 
 01/16  14:00:00,113257867.33456686,113257867.33456685,212441549.6052637 
 01/16  15:00:00,105445431.49765727,105445431.49765725,170057738.48960957 
 01/16  16:00:00,105933776.81964095,105933776.81964095,187994544.9351492 
 01/16  17:00:00,118467286.21884248,118467286.21884248,232798496.82892004 
 01/16  18:00:00,127414400.55500674,127414400.55500674,259759634.13798642 
 01/16  19:00:00,125677328.89521176,125677328.89521176,270991337.81912184 
 01/16  20:00:00,121721385.3291208,121721385.3291208,279383215.20638907 
 01/16  21:00:00,113441001.97409123,113441001.9740912,264354924.54046202 
 01/16  22:00:00,108932455.20181105,108932455.20181103,281918012.13778305 
 01/16  23:00:00,74915179.78461137,74915179.78461137,254364174.6709732 
 01/16  24:00:00,52298991.85169598,52298991.851695985,211818252.52502942 
 01/17  01:00:00,41279660.99971525,41279660.99971525,125878862.43674307 
 01/17  02:00:00,15082516.807962243,15082516.807962243,9928834.732080001 
 01/17  03:00:00,17536320.542260133,17536320.542260133,13187284.09812 
 01/17  04:00:00,14699456.29604606,14699456.29604606,9928834.732080001 
