Date/Time,Electricity:Facility [J](Hourly),ElectricityNet:Facility [J](Hourly),NaturalGas:Facility [J](Hourly) 
 01/01  01:00:00,9982433.166200241,9982433.16620024,6911027.238320865 
 01/01  02:00:00,10722239.498397999,10722239.498397999,7665234.268376296 
 01/01  03:00:00,9809588.771354817,9809588.771354817,8649059.542947996 
 01/01  04:00:00,10642421.608247653,10642421.608247653,8734451.604957849 
 01/01  05:00:00,9898272.407933796,9898272.407933796,8572204.753608285 
 01/01  06:00:00,12167075.938287111,12167075.938287113,9209506.263731731 
 01/01  07:00:00,16708541.8805537,16708541.8805537,10016559.950326186 
 01/01  08:00:00,12724560.461084351,12724560.461084351,10019321.263800684 
 01/01  09:00:00,10868912.226373183,10868912.22637318,6843741.009298404 
 01/01  10:00:00,9604349.075578654,9604349.075578652,2484182.230963955 
 01/01  11:00:00,9015926.534094915,9015926.534094915,0.0 
 01/01  12:00:00,8136314.121021952,8136314.121021952,0.0 
 01/01  13:00:00,8486029.866819067,8486029.866819067,0.0 
 01/01  14:00:00,7418712.937033791,7418712.937033793,0.0 
 01/01  15:00:00,7358114.093841275,7358114.093841275,0.0 
 01/01  16:00:00,7604267.433236297,7604267.433236297,0.0 
 01/01  17:00:00,12268060.862176431,12268060.862176431,0.0 
 01/01  18:00:00,16404058.963557646,16404058.963557646,820004.1413003084 
 01/01  19:00:00,17725767.75730872,17725767.75730872,2347678.00850653 
 01/01  20:00:00,17742835.128262438,17742835.128262438,3557104.8458678396 
 01/01  21:00:00,17348744.544901565,17348744.544901565,4295813.6462497115 
 01/01  22:00:00,15986379.923057351,15986379.923057351,5108609.704369248 
 01/01  23:00:00,15066948.203851966,15066948.203851966,6052174.809625761 
 01/01  24:00:00,12384937.272177834,12384937.272177832,5958490.423620639 
 01/02  01:00:00,10011726.43135895,10011726.43135895,7536177.899330566 
 01/02  02:00:00,10808071.048727488,10808071.048727488,9497147.996775711 
 01/02  03:00:00,9904592.752893865,9904592.752893865,10676549.532060068 
 01/02  04:00:00,10712222.220870774,10712222.220870774,10224501.584377209 
 01/02  05:00:00,9909823.194759486,9909823.194759486,8818711.31339735 
 01/02  06:00:00,12150038.9468658,12150038.9468658,8842107.714675711 
 01/02  07:00:00,16651872.43823393,16651872.43823393,8796796.487606846 
 01/02  08:00:00,12635454.431750163,12635454.431750163,8107808.365477342 
 01/02  09:00:00,10806191.463668535,10806191.463668535,5479920.329415333 
 01/02  10:00:00,9664152.85372703,9664152.853727028,3748968.793486872 
 01/02  11:00:00,9667314.816260535,9667314.816260533,2934396.8043421973 
 01/02  12:00:00,8702752.686318696,8702752.686318696,3023172.0017018085 
 01/02  13:00:00,7739785.164127158,7739785.164127156,3732448.335562931 
 01/02  14:00:00,7647566.127029314,7647566.127029314,4876809.462841193 
 01/02  15:00:00,7596229.302560961,7596229.302560961,5072698.35258124 
 01/02  16:00:00,7862504.288705142,7862504.288705142,5500855.684970693 
 01/02  17:00:00,12543017.75212673,12543017.75212673,5846555.706847157 
 01/02  18:00:00,16648572.383093767,16648572.383093767,6020362.675356742 
 01/02  19:00:00,18837428.87196833,18837428.87196833,5636048.954230691 
 01/02  20:00:00,17763986.376965147,17763986.376965147,6365606.693205149 
 01/02  21:00:00,16634043.975189833,16634043.975189831,6856752.263044417 
 01/02  22:00:00,16120013.220579956,16120013.220579956,7947172.161947755 
 01/02  23:00:00,15192264.365794148,15192264.365794152,8714061.706937382 
 01/02  24:00:00,12543161.786335476,12543161.786335476,9330343.756234972 
 01/03  01:00:00,11022168.825916797,11022168.825916797,10368697.793169755 
 01/03  02:00:00,9971999.440652058,9971999.440652058,10306175.176482521 
 01/03  03:00:00,10776603.902675256,10776603.902675256,10693773.51381741 
 01/03  04:00:00,9866438.392739885,9866438.392739885,10766747.102123875 
 01/03  05:00:00,10931537.729606919,10931537.729606919,11971555.660916023 
 01/03  06:00:00,12400430.03518404,12400430.03518404,14189147.863952834 
 01/03  07:00:00,15946432.627412805,15946432.627412805,14342344.850530325 
 01/03  08:00:00,12875580.67357731,12875580.67357731,13209941.292535312 
 01/03  09:00:00,10991052.733869068,10991052.73386907,9418723.51427333 
 01/03  10:00:00,9800712.649747279,9800712.649747279,6649340.364440844 
 01/03  11:00:00,9707079.500945762,9707079.500945762,3776519.524486122 
 01/03  12:00:00,8594126.25718464,8594126.25718464,685609.6215142842 
 01/03  13:00:00,7564300.054731371,7564300.054731371,0.0 
 01/03  14:00:00,8334556.907555811,8334556.907555811,0.0 
 01/03  15:00:00,6448884.132788574,6448884.132788574,0.0 
 01/03  16:00:00,7993882.413842364,7993882.413842363,0.0 
 01/03  17:00:00,11902142.588177662,11902142.588177662,541045.8431528083 
 01/03  18:00:00,17450902.255320612,17450902.25532061,3006440.890436532 
 01/03  19:00:00,17806425.639679465,17806425.639679465,4052656.2348123267 
 01/03  20:00:00,17727236.513226554,17727236.513226554,5571652.39302776 
 01/03  21:00:00,17580535.119703345,17580535.11970334,6872377.996966824 
 01/03  22:00:00,16103766.854763698,16103766.854763696,7618599.69617011 
 01/03  23:00:00,14226095.295627534,14226095.295627534,7760386.355255509 
 01/03  24:00:00,12472033.214422913,12472033.214422911,7813741.27156557 
 01/04  01:00:00,10945680.629806805,10945680.629806805,8736454.745568397 
 01/04  02:00:00,10777640.371713059,10777640.371713059,8847319.865944399 
 01/04  03:00:00,9815627.2709982,9815627.2709982,8777927.800655523 
 01/04  04:00:00,9806982.846625106,9806982.846625108,9497900.022326928 
 01/04  05:00:00,10865453.295094905,10865453.295094904,10561593.524311163 
 01/04  06:00:00,12275035.148553042,12275035.148553044,11505142.288994085 
 01/04  07:00:00,16805580.146253243,16805580.146253243,12037014.047872018 
 01/04  08:00:00,12826439.443384573,12826439.443384573,12152708.474194944 
 01/04  09:00:00,10143201.278544359,10143201.278544359,11984074.269818967 
 01/04  10:00:00,11050661.23517704,11050661.23517704,12924438.914121635 
 01/04  11:00:00,9248745.164624516,9248745.164624514,14187636.678641295 
 01/04  12:00:00,9287245.942734737,9287245.942734735,15457287.735499527 
 01/04  13:00:00,9216861.239984162,9216861.239984162,15580234.767451683 
 01/04  14:00:00,8157085.202949357,8157085.202949357,15744099.906210944 
 01/04  15:00:00,8102061.896760614,8102061.896760612,15863025.324657178 
 01/04  16:00:00,8362830.9838351365,8362830.9838351365,16171676.963625263 
 01/04  17:00:00,12762578.215163961,12762578.215163961,16045013.629788976 
 01/04  18:00:00,17357751.1891746,17357751.189174596,15517577.284611234 
 01/04  19:00:00,18391879.40422654,18391879.40422654,16526467.465864673 
 01/04  20:00:00,18302846.19786314,18302846.19786314,17304491.499841347 
 01/04  21:00:00,18066437.63305544,18066437.633055437,17765806.509426937 
 01/04  22:00:00,16593751.104409745,16593751.104409745,18051385.932008103 
 01/04  23:00:00,15697460.402627014,15697460.402627012,19491248.416179083 
 01/04  24:00:00,13050643.425863666,13050643.425863666,20160934.49513128 
 01/05  01:00:00,11228883.892515322,11228883.892515322,21192841.31851533 
 01/05  02:00:00,10823870.68340937,10823870.68340937,22103463.53150797 
 01/05  03:00:00,10468124.964357048,10468124.964357048,22702949.886809375 
 01/05  04:00:00,11272424.889845854,11272424.889845854,22179480.283240233 
 01/05  05:00:00,10528371.175125716,10528371.175125716,22019208.994250663 
 01/05  06:00:00,12796279.204453154,12796279.204453155,22628908.52272267 
 01/05  07:00:00,17290948.288685646,17290948.288685646,22383731.496374227 
 01/05  08:00:00,13269903.216763627,13269903.216763627,21604811.911045756 
 01/05  09:00:00,11596316.358130066,11596316.358130066,22296553.268445063 
 01/05  10:00:00,10515311.170783946,10515311.170783946,21874509.92104353 
 01/05  11:00:00,10412961.817957873,10412961.817957874,18819993.89876153 
 01/05  12:00:00,9496112.34753071,9496112.34753071,19930861.349573933 
 01/05  13:00:00,8394357.47492221,8394357.47492221,17694286.841442607 
 01/05  14:00:00,8238173.602542521,8238173.60254252,17474001.603129994 
 01/05  15:00:00,7955539.99646534,7955539.99646534,12728292.77857792 
 01/05  16:00:00,8162502.484121049,8162502.484121049,11895671.247204155 
 01/05  17:00:00,12977486.214837141,12977486.21483714,15095577.996514995 
 01/05  18:00:00,18090408.16057671,18090408.16057671,17477573.694979478 
 01/05  19:00:00,18549380.794799767,18549380.794799767,19028791.411983542 
 01/05  20:00:00,18420484.84338153,18420484.84338153,20342728.658235464 
 01/05  21:00:00,18214840.96098087,18214840.96098087,20382789.541282907 
 01/05  22:00:00,16704481.59587818,16704481.595878178,20429872.474036843 
 01/05  23:00:00,14812249.014004866,14812249.014004864,20256219.936240945 
 01/05  24:00:00,13104232.968137575,13104232.968137575,21304545.31062881 
 01/06  01:00:00,11579419.614103798,11579419.614103798,22261638.345662747 
 01/06  02:00:00,11382595.080605946,11382595.080605946,21758386.18064625 
 01/06  03:00:00,10430241.946447738,10430241.946447738,21894484.406476732 
 01/06  04:00:00,10355599.481634866,10355599.481634866,21205985.48699214 
 01/06  05:00:00,11375176.257478058,11375176.257478058,21439083.185789373 
 01/06  06:00:00,12720960.933370622,12720960.933370624,21020762.619128566 
 01/06  07:00:00,17201776.129520696,17201776.129520696,20465574.655743584 
 01/06  08:00:00,13147601.012233147,13147601.012233147,18976784.70892805 
 01/06  09:00:00,10288917.591949552,10288917.591949552,15062266.106331442 
 01/06  10:00:00,10957501.606419025,10957501.606419025,10911548.284837473 
 01/06  11:00:00,8955760.759436592,8955760.759436592,7919163.214437095 
 01/06  12:00:00,8791870.550601022,8791870.55060102,4872941.634657574 
 01/06  13:00:00,8640022.150346428,8640022.150346428,3259008.5477398587 
 01/06  14:00:00,7437861.516644448,7437861.516644448,388050.45886132406 
 01/06  15:00:00,7358930.15025628,7358930.15025628,0.0 
 01/06  16:00:00,7605289.710023319,7605289.710023319,0.0 
 01/06  17:00:00,12282581.77154771,12282581.77154771,4101083.889849984 
 01/06  18:00:00,16851236.390295755,16851236.390295755,6415089.298272882 
 01/06  19:00:00,17942683.823972605,17942683.823972605,6915409.696206551 
 01/06  20:00:00,18200116.92987587,18200116.92987587,6887151.5830112705 
 01/06  21:00:00,17222771.115823634,17222771.115823634,7881246.0241458565 
 01/06  22:00:00,16199030.65084099,16199030.65084099,9613114.880432718 
 01/06  23:00:00,15301555.781327164,15301555.781327166,11029290.530835262 
 01/06  24:00:00,12714757.943252262,12714757.94325226,12988826.913907018 
 01/07  01:00:00,11183524.824802514,11183524.824802514,13812482.445805589 
 01/07  02:00:00,10162519.468461754,10162519.468461754,14372083.182145953 
 01/07  03:00:00,10938932.28473365,10938932.28473365,14158124.503879342 
 01/07  04:00:00,10046388.17481496,10046388.174814962,14607074.378830308 
 01/07  05:00:00,10252763.40379688,10252763.40379688,16137434.48082101 
 01/07  06:00:00,12456736.895540575,12456736.895540575,15378963.295412995 
 01/07  07:00:00,16986837.030813158,16986837.030813158,15858516.270352773 
 01/07  08:00:00,13072281.95658512,13072281.956585122,17349559.73180163 
 01/07  09:00:00,11261182.29098136,11261182.29098136,15120756.016990526 
 01/07  10:00:00,10053738.140224006,10053738.140224006,12008787.979718022 
 01/07  11:00:00,9938945.805262286,9938945.805262286,8688242.350226136 
 01/07  12:00:00,8926278.040462587,8926278.040462587,7752756.004247033 
 01/07  13:00:00,7866284.799296893,7866284.799296893,6421754.177772757 
 01/07  14:00:00,8323753.211241454,8323753.211241454,5605270.536961695 
 01/07  15:00:00,6926603.261943203,6926603.261943203,4366142.358500898 
 01/07  16:00:00,8026326.137391768,8026326.137391768,4448000.779022567 
 01/07  17:00:00,12402849.405389797,12402849.405389795,7389708.221076637 
 01/07  18:00:00,17662548.94964178,17662548.94964178,7485346.111806912 
 01/07  19:00:00,18003266.319538224,18003266.31953822,8204602.777452994 
 01/07  20:00:00,17930596.55414324,17930596.554143235,9869769.50514944 
 01/07  21:00:00,17721753.740940914,17721753.740940914,9842431.525400747 
 01/07  22:00:00,16235918.503628341,16235918.503628343,10410069.581506079 
 01/07  23:00:00,14406311.570838954,14406311.570838954,11592966.308687171 
 01/07  24:00:00,12675151.78460809,12675151.78460809,12140779.11083959 
 01/08  01:00:00,11216696.574481674,11216696.574481674,14520190.458909754 
 01/08  02:00:00,11089424.481955435,11089424.481955435,15500889.034513457 
 01/08  03:00:00,10198332.055881916,10198332.055881916,16945270.974774115 
 01/08  04:00:00,11023543.329133365,11023543.329133363,16868182.693357207 
 01/08  05:00:00,10178553.920590525,10178553.920590525,14553722.073607625 
 01/08  06:00:00,12350151.619689725,12350151.619689727,13109132.856913608 
 01/08  07:00:00,16828832.94486462,16828832.94486462,12473139.974070039 
 01/08  08:00:00,12758526.958457012,12758526.958457012,10625227.919450175 
 01/08  09:00:00,10962982.580345549,10962982.580345549,8736707.476395916 
 01/08  10:00:00,9813043.610802472,9813043.610802468,6861625.408238461 
 01/08  11:00:00,9844966.644945825,9844966.644945825,6666114.154826902 
 01/08  12:00:00,8735031.787180258,8735031.787180258,5268921.5049919 
 01/08  13:00:00,7840884.819404287,7840884.819404287,4289943.051141731 
 01/08  14:00:00,7509554.909592973,7509554.909592971,1911316.4156158094 
 01/08  15:00:00,7365821.38742739,7365821.38742739,138155.0765564807 
 01/08  16:00:00,7646740.132500267,7646740.132500263,875587.323010211 
 01/08  17:00:00,10878653.313587295,10878653.313587295,2003411.8798755533 
 01/08  18:00:00,16528100.462558232,16528100.462558232,3400900.392439533 
 01/08  19:00:00,18773358.72939664,18773358.72939664,4177451.2551818965 
 01/08  20:00:00,17699707.16924463,17699707.16924463,4931412.631470588 
 01/08  21:00:00,17135108.539950676,17135108.539950676,5290847.760508322 
 01/08  22:00:00,15449360.310030766,15449360.310030768,5613727.3598000165 
 01/08  23:00:00,15076504.659783486,15076504.659783488,6203424.243840863 
 01/08  24:00:00,12442281.952614076,12442281.952614076,7174199.825578227 
 01/09  01:00:00,10915345.514135297,10915345.514135297,8089950.080716146 
 01/09  02:00:00,9903557.347556366,9903557.347556366,8845545.249847721 
 01/09  03:00:00,10727597.321617782,10727597.321617782,9647296.850889241 
 01/09  04:00:00,9774324.974685404,9774324.974685404,8800944.93317377 
 01/09  05:00:00,10757304.389058061,10757304.389058061,8253011.483490118 
 01/09  06:00:00,12103180.890685037,12103180.890685042,7833384.116067374 
 01/09  07:00:00,16600754.019800123,16600754.019800123,7846665.31876511 
 01/09  08:00:00,12645416.675033074,12645416.675033074,7957002.148919892 
 01/09  09:00:00,9845413.639264725,9845413.639264725,5558727.290131736 
 01/09  10:00:00,10533177.462747589,10533177.46274759,1814940.7585970236 
 01/09  11:00:00,8585730.52567932,8585730.52567932,0.0 
 01/09  12:00:00,8564103.284653127,8564103.284653129,0.0 
 01/09  13:00:00,8487723.663084425,8487723.663084425,0.0 
 01/09  14:00:00,7419773.714606967,7419773.714606967,0.0 
 01/09  15:00:00,7358967.65941182,7358967.65941182,0.0 
 01/09  16:00:00,7605248.909016466,7605248.909016464,0.0 
 01/09  17:00:00,10783770.318645623,10783770.31864562,0.0 
 01/09  18:00:00,16368035.555232799,16368035.555232797,0.0 
 01/09  19:00:00,17873055.017520275,17873055.017520275,0.0 
 01/09  20:00:00,18169889.440059226,18169889.440059226,0.0 
 01/09  21:00:00,16322266.753183551,16322266.75318355,150396.80059536351 
 01/09  22:00:00,15749540.239298156,15749540.239298154,0.0 
 01/09  23:00:00,14808192.25422762,14808192.25422762,481192.27899505413 
 01/09  24:00:00,12235390.579654278,12235390.579654276,2752218.8117333576 
 01/10  01:00:00,10748465.00444726,10748465.004447259,4526071.28547441 
 01/10  02:00:00,9703608.801817171,9703608.801817171,4578422.248722627 
 01/10  03:00:00,10504397.485276498,10504397.485276498,4884148.1125726495 
 01/10  04:00:00,9637635.654223999,9637635.654223999,5883843.729998134 
 01/10  05:00:00,10705632.585166685,10705632.585166685,7149784.648219067 
 01/10  06:00:00,12113300.048605103,12113300.048605103,8052366.694248699 
 01/10  07:00:00,15645299.464394173,15645299.464394173,7832056.146165489 
 01/10  08:00:00,12631656.306046119,12631656.306046117,7884241.380578386 
 01/10  09:00:00,10818515.067632763,10818515.067632763,5619486.737790495 
 01/10  10:00:00,9600325.11780272,9600325.117802719,2295796.7354481374 
 01/10  11:00:00,9543002.640060414,9543002.640060414,208665.3499203951 
 01/10  12:00:00,8564200.931114152,8564200.93111415,0.0 
 01/10  13:00:00,8487598.454878805,8487598.454878805,0.0 
 01/10  14:00:00,7420106.998447847,7420106.998447847,0.0 
 01/10  15:00:00,7358883.690182282,7358883.69018228,0.0 
 01/10  16:00:00,7605688.785947337,7605688.785947336,0.0 
 01/10  17:00:00,9860173.395093454,9860173.395093452,0.0 
 01/10  18:00:00,17312339.86279219,17312339.86279219,0.0 
 01/10  19:00:00,17620210.423760496,17620210.423760492,0.0 
 01/10  20:00:00,17469756.556577273,17469756.55657727,0.0 
 01/10  21:00:00,17316656.418675836,17316656.418675832,1173929.9026795044 
 01/10  22:00:00,15862831.200783392,15862831.200783389,2414972.204629303 
 01/10  23:00:00,14963343.943070468,14963343.943070468,3791039.6995113217 
 01/10  24:00:00,12339669.576431947,12339669.576431945,4978454.056582775 
 01/11  01:00:00,10846728.245240424,10846728.245240424,6623989.530027121 
 01/11  02:00:00,9834348.234408775,9834348.234408773,7368546.2673956705 
 01/11  03:00:00,10656210.451855633,10656210.451855633,8124485.547822051 
 01/11  04:00:00,9771408.681864586,9771408.681864586,8738708.020533457 
 01/11  05:00:00,9857716.746678606,9857716.746678606,7706702.109775167 
 01/11  06:00:00,12107316.964284588,12107316.964284588,7916972.102428075 
 01/11  07:00:00,16613338.280738872,16613338.280738872,7827393.723484931 
 01/11  08:00:00,12564246.900015859,12564246.900015859,6441468.486148404 
 01/11  09:00:00,10782371.865025537,10782371.865025537,4844417.755570752 
 01/11  10:00:00,9611474.331997365,9611474.331997363,2523702.976881551 
 01/11  11:00:00,9545487.957433764,9545487.957433762,250227.34891409628 
 01/11  12:00:00,8564186.910453316,8564186.910453314,0.0 
 01/11  13:00:00,7686168.726182236,7686168.726182236,0.0 
 01/11  14:00:00,8216383.412026014,8216383.412026014,0.0 
 01/11  15:00:00,6449560.037827241,6449560.03782724,0.0 
 01/11  16:00:00,8521672.273071256,8521672.273071256,0.0 
 01/11  17:00:00,9861008.578274425,9861008.578274423,0.0 
 01/11  18:00:00,17355373.3872679,17355373.387267895,900202.0525702378 
 01/11  19:00:00,17694836.851729292,17694836.851729292,1581089.7175425142 
 01/11  20:00:00,17579271.259348705,17579271.259348705,2321008.5406396007 
 01/11  21:00:00,17408190.098547913,17408190.098547913,3116097.3566775667 
 01/11  22:00:00,15920237.278591992,15920237.278591992,3639857.8601282267 
 01/11  23:00:00,14526213.449839197,14526213.449839197,5083448.045828246 
 01/11  24:00:00,12863193.27845244,12863193.27845244,5811662.087332606 
 01/12  01:00:00,9943052.701056566,9943052.701056566,6070604.578639403 
 01/12  02:00:00,10697342.089027148,10697342.089027148,7133182.078375369 
 01/12  03:00:00,9764491.964956302,9764491.964956302,7686643.841703565 
 01/12  04:00:00,10645803.530479878,10645803.530479878,8806254.820683828 
 01/12  05:00:00,9950075.577534385,9950075.577534385,9677741.659198925 
 01/12  06:00:00,12194640.047164138,12194640.047164138,9781837.663074229 
 01/12  07:00:00,16759135.95106055,16759135.951060552,10933911.362288024 
 01/12  08:00:00,12736527.501779659,12736527.501779659,10111716.84998595 
 01/12  09:00:00,10928226.227825642,10928226.22782564,7936916.820622135 
 01/12  10:00:00,9798285.22419856,9798285.224198557,6504815.475883204 
 01/12  11:00:00,9799187.972936433,9799187.972936433,5659872.916832784 
 01/12  12:00:00,8720824.022019522,8720824.022019522,3338814.884396793 
 01/12  13:00:00,7651679.750745853,7651679.750745853,1829662.6885424585 
 01/12  14:00:00,8361871.480631993,8361871.480631993,537314.5549976171 
 01/12  15:00:00,6449853.270033719,6449853.270033717,0.0 
 01/12  16:00:00,8522309.142833035,8522309.142833035,0.0 
 01/12  17:00:00,9923256.846629215,9923256.846629215,1315001.522079057 
 01/12  18:00:00,17492588.276500706,17492588.276500706,3818483.6838187594 
 01/12  19:00:00,17909601.514869593,17909601.514869593,6152962.811068895 
 01/12  20:00:00,17843370.01058013,17843370.01058013,7950311.030589056 
 01/12  21:00:00,17717691.18870343,17717691.18870343,9713269.268957239 
 01/12  22:00:00,16268889.410030019,16268889.410030019,11077378.649109345 
 01/12  23:00:00,14487382.070456987,14487382.070456987,11814972.33631613 
 01/12  24:00:00,13522662.692452047,13522662.692452043,12516182.826984327 
 01/13  01:00:00,10239797.890712721,10239797.89071272,12403474.965737153 
 01/13  02:00:00,10973833.228161613,10973833.228161613,13034132.895372333 
 01/13  03:00:00,10032289.114520427,10032289.114520425,13401731.052346975 
 01/13  04:00:00,10898051.927087847,10898051.927087847,14189620.217426956 
 01/13  05:00:00,10187792.874665044,10187792.874665044,14750891.566848846 
 01/13  06:00:00,12358529.229496822,12358529.229496822,13278576.280669931 
 01/13  07:00:00,16773489.837215103,16773489.837215103,11227695.17151219 
 01/13  08:00:00,12816503.132068329,12816503.132068329,11804295.44169717 
 01/13  09:00:00,11014318.520215012,11014318.52021501,9760969.971614216 
 01/13  10:00:00,9781971.430732844,9781971.430732843,6146275.331990631 
 01/13  11:00:00,9680538.628019864,9680538.628019864,3118439.433595932 
 01/13  12:00:00,8620459.95833604,8620459.95833604,1190254.8857782057 
 01/13  13:00:00,7566120.957242833,7566120.957242833,0.0 
 01/13  14:00:00,8336720.897027924,8336720.897027924,0.0 
 01/13  15:00:00,6449731.9029013,6449731.902901299,0.0 
 01/13  16:00:00,8522110.536286306,8522110.536286306,0.0 
 01/13  17:00:00,9861525.240656888,9861525.240656886,0.0 
 01/13  18:00:00,17379688.481848966,17379688.481848966,1400474.889049183 
 01/13  19:00:00,17729933.263199016,17729933.263199016,2309022.1010862733 
 01/13  20:00:00,17640502.321981043,17640502.321981043,3609459.099504112 
 01/13  21:00:00,17553595.09944889,17553595.099448886,6202869.74852893 
 01/13  22:00:00,16115002.108939655,16115002.108939653,7786822.771577842 
 01/13  23:00:00,14872660.658074372,14872660.658074372,8812285.535813034 
 01/13  24:00:00,12978156.818434602,12978156.8184346,11824223.474017581 
 01/14  01:00:00,10282050.635562124,10282050.635562122,13305195.249528226 
 01/14  02:00:00,11001151.177386936,11001151.177386936,13616854.283222537 
 01/14  03:00:00,10061200.13643804,10061200.13643804,14018724.220037224 
 01/14  04:00:00,10971560.98181108,10971560.98181108,15760547.24721957 
 01/14  05:00:00,10323705.182677103,10323705.182677103,17651410.465399534 
 01/14  06:00:00,12508379.711474845,12508379.711474845,16475075.290151611 
 01/14  07:00:00,17041119.55252917,17041119.55252917,16924908.861796 
 01/14  08:00:00,13023846.243215438,13023846.243215438,16214047.361908766 
 01/14  09:00:00,11117485.221298575,11117485.221298575,11955230.7730965 
 01/14  10:00:00,9847283.795675743,9847283.795675743,7530531.657317634 
 01/14  11:00:00,9694262.473004017,9694262.473004017,3402000.774183866 
 01/14  12:00:00,8577989.591835894,8577989.591835892,277675.9988787008 
 01/14  13:00:00,7566168.84548806,7566168.84548806,0.0 
 01/14  14:00:00,8336757.0117570385,8336757.011757038,0.0 
 01/14  15:00:00,6449896.89844614,6449896.898446139,0.0 
 01/14  16:00:00,8522617.91155249,8522617.91155249,0.0 
 01/14  17:00:00,10059483.556805493,10059483.556805493,4218669.03854241 
 01/14  18:00:00,17586842.403871093,17586842.403871093,5811899.861299874 
 01/14  19:00:00,17909875.84680461,17909875.84680461,6141377.3254508255 
 01/14  20:00:00,17847204.009807914,17847204.009807914,8019710.833576181 
 01/14  21:00:00,17724379.66418931,17724379.66418931,9846089.068613391 
 01/14  22:00:00,16222418.617799992,16222418.617799992,10071028.222398141 
 01/14  23:00:00,15282254.500424746,15282254.500424746,10581765.438629087 
 01/14  24:00:00,12651280.700270308,12651280.700270306,11625153.56039245 
 01/15  01:00:00,11126988.44260976,11126988.442609759,12605044.089249637 
 01/15  02:00:00,10085354.044179719,10085354.044179719,12725287.724703928 
 01/15  03:00:00,10032979.69143559,10032979.69143559,13416468.727121536 
 01/15  04:00:00,10941165.154552322,10941165.154552322,15109619.697646638 
 01/15  05:00:00,10238037.296778196,10238037.296778196,15823163.077925125 
 01/15  06:00:00,12504547.732412145,12504547.732412145,16390917.636805687 
 01/15  07:00:00,17050843.882817343,17050843.882817343,17115538.00113416 
 01/15  08:00:00,12993432.39537402,12993432.39537402,15546804.29385032 
 01/15  09:00:00,11117519.963115765,11117519.963115765,11944682.720088713 
 01/15  10:00:00,9896563.343334567,9896563.343334567,8569977.824738555 
 01/15  11:00:00,9813436.727684801,9813436.727684801,5934515.886612572 
 01/15  12:00:00,8683506.94289149,8683506.94289149,2520341.354657497 
 01/15  13:00:00,8488875.8479965,8488875.8479965,0.0 
 01/15  14:00:00,7420946.453538966,7420946.453538966,0.0 
 01/15  15:00:00,7359929.145514552,7359929.145514551,0.0 
 01/15  16:00:00,7606454.654517986,7606454.654517986,0.0 
 01/15  17:00:00,9861265.926156769,9861265.926156769,0.0 
 01/15  18:00:00,17344629.150090102,17344629.150090102,642144.6129683391 
 01/15  19:00:00,17759328.03765607,17759328.03765607,2912262.637006917 
 01/15  20:00:00,17822393.545229044,17822393.545229044,4580275.56498632 
 01/15  21:00:00,17374459.52849416,17374459.52849416,5238955.624804292 
 01/15  22:00:00,16082612.657168563,16082612.657168563,7077297.193193352 
 01/15  23:00:00,15284445.49122087,15284445.49122087,10619365.370956471 
 01/15  24:00:00,12689060.563111212,12689060.563111212,12427883.09416837 
 01/16  01:00:00,11171135.005916912,11171135.00591691,13545841.405814685 
 01/16  02:00:00,10143675.734990587,10143675.734990587,13969937.078884162 
 01/16  03:00:00,10976853.24297919,10976853.242979188,14967204.610219862 
 01/16  04:00:00,10016517.358583823,10016517.358583823,13969598.13947556 
 01/16  05:00:00,11032561.877494395,11032561.877494395,14126573.352373179 
 01/16  06:00:00,12400483.664330855,12400483.664330855,14175124.75315154 
 01/16  07:00:00,15953695.45475811,15953695.45475811,14348959.522499014 
 01/16  08:00:00,12934885.55693059,12934885.55693059,14270029.325981833 
 01/16  09:00:00,11088289.766263384,11088289.76626338,11294022.624848496 
 01/16  10:00:00,10362474.301213617,10362474.301213617,7956388.781795385 
 01/16  11:00:00,9298643.193608552,9298643.193608554,5399908.35140147 
 01/16  12:00:00,8714150.976133298,8714150.976133298,3160603.5411951886 
 01/16  13:00:00,8563814.426936312,8563814.426936314,1585702.534572109 
 01/16  14:00:00,7421151.596487208,7421151.596487208,0.0 
 01/16  15:00:00,7360199.922540255,7360199.922540254,0.0 
 01/16  16:00:00,7606780.639078241,7606780.639078241,0.0 
 01/16  17:00:00,10855805.569461577,10855805.569461577,1484507.903847506 
 01/16  18:00:00,16525631.060656857,16525631.060656857,3300581.219728591 
 01/16  19:00:00,18767235.908505693,18767235.90850569,3957584.1135958936 
 01/16  20:00:00,17746327.305762783,17746327.30576278,5848844.967645345 
 01/16  21:00:00,17164341.06370772,17164341.063707717,6528900.098608958 
 01/16  22:00:00,15826170.026735937,15826170.026735935,7145364.186937487 
 01/16  23:00:00,14913456.380980441,14913456.380980441,8451464.238791674 
 01/16  24:00:00,12529758.771600755,12529758.771600755,9031051.083799694 
 01/17  01:00:00,11032924.160951851,11032924.16095185,10596791.099093046 
 01/17  02:00:00,10847729.908435756,10847729.908435756,10342567.796413124 
 01/17  03:00:00,9908375.995579313,9908375.995579313,10757288.113189705 
 01/17  04:00:00,9885688.545140684,9885688.545140684,11177566.634623775 
 01/17  05:00:00,10912953.349010386,10912953.349010382,11573738.920997232 
 01/17  06:00:00,12255578.417938761,12255578.417938763,11075818.689888816 
 01/17  07:00:00,16746510.160128271,16746510.160128273,10596032.296369037 
 01/17  08:00:00,12695462.940654628,12695462.940654628,9158876.359971214 
